155.1716,330.2676,52.00076,-0.9997991,-0.00488868,0.004256389,0.01897155,164.9258,244.1363,100.8627,-0.999999,-0.0001595298,-0.001331003,-0.0005486936
-85.85,2.33,2.83,0.45,-7.58,7.2,-108.63,4.1,31.27,24.23,-1.78,-6.82,0.17,155.1731,330.2708,52.00255,-0.9997986,-0.004952106,0.004262701,0.01897601,164.9239,244.1405,100.8611,-0.999999,-0.0001546789,-0.001332727,-0.0005394367
-85.9,2.34,2.84,0.52,-7.57,7.2,-108.7,4.1,31.3,24.33,-1.78,-6.83,0.17,155.1629,330.2737,51.99993,-0.9998024,-0.004950131,0.004177818,0.01880043,164.9232,244.1371,100.861,-0.999999,-0.0001583531,-0.001338683,-0.0005333233
-85.95,2.34,2.84,0.59,-7.57,7.19,-108.77,4.1,31.3,24.43,-1.79,-6.82,0.17,155.174,330.2687,52.00241,-0.9997977,-0.004926526,0.004260051,0.01903132,164.9241,244.1402,100.8613,-0.9999989,-0.0001277548,-0.001347442,-0.0005555109
-86.01,2.33,2.84,0.66,-7.58,7.2,-108.86,4.1,31.29,24.52,-1.8,-6.81,0.15,155.1744,330.2679,52.00288,-0.9997973,-0.004898882,0.004269251,0.01905305,164.9236,244.138,100.8609,-0.999999,-0.0001307834,-0.00135399,-0.0005420689
-86.03,2.34,2.8,0.7,-7.59,7.18,-108.9,4.07,31.31,24.57,-1.8,-6.89,0.17,155.1742,330.2674,52.00165,-0.9997976,-0.004918486,0.004232888,0.01904391,164.9239,244.1392,100.8614,-0.999999,-0.0001439771,-0.001352555,-0.0005522524
-86.02,2.33,2.79,0.71,-7.59,7.16,-108.88,4.03,31.34,24.59,-1.79,-6.99,0.15,155.176,330.2772,52.02258,-0.9997947,-0.005013903,0.004853267,0.01902393,164.9241,244.1388,100.8611,-0.999999,-0.0001404858,-0.001353842,-0.0005782166
-86.01,2.33,2.78,0.71,-7.6,7.15,-108.87,4.01,31.33,24.6,-1.79,-7.03,0.15,155.1751,330.2775,52.0218,-0.9997947,-0.004969846,0.004854691,0.01903669,164.9246,244.1381,100.8616,-0.999999,-0.0001425664,-0.001338676,-0.0004941128
-86,2.33,2.77,0.72,-7.61,7.14,-108.86,4,31.36,24.61,-1.8,-7.03,0.15,155.1742,330.269,52.00216,-0.9997978,-0.004872148,0.00420421,0.01905719,164.9261,244.14,100.8612,-0.999999,-0.0001522704,-0.001346538,-0.000548846
-85.99,2.34,2.78,0.72,-7.6,7.14,-108.85,4.01,31.37,24.63,-1.79,-7.05,0.17,155.1761,330.2799,52.02306,-0.9997948,-0.005013807,0.004784133,0.01903881,164.9252,244.1397,100.8599,-0.9999989,-0.0001423275,-0.001363463,-0.0005577761
-85.99,2.33,2.78,0.73,-7.61,7.14,-108.83,4,31.36,24.64,-1.79,-7.05,0.15,155.1761,330.2802,52.02245,-0.9997949,-0.004992738,0.004833082,0.0190234,164.9243,244.14,100.86,-0.999999,-0.0001513775,-0.001356413,-0.0005635558
-85.97,2.34,2.78,0.73,-7.6,7.14,-108.81,4,31.35,24.66,-1.79,-7.06,0.17,155.1757,330.2687,52.00277,-0.9997979,-0.004905829,0.004210917,0.01903841,164.925,244.1403,100.8602,-0.999999,-0.0001535376,-0.001328117,-0.0005258109
-85.96,2.33,2.78,0.74,-7.6,7.15,-108.8,4.01,31.35,24.67,-1.79,-7.05,0.17,155.1762,330.2779,52.02269,-0.999795,-0.004994964,0.004814287,0.01902217,164.9244,244.1405,100.8605,-0.9999989,-0.000149083,-0.001355672,-0.0005417038
-85.97,2.33,2.74,0.74,-7.6,7.19,-108.8,4.01,31.4,24.67,-1.79,-7.02,0.15,155.1777,330.2807,52.02358,-0.9997952,-0.005000458,0.00481856,0.01901125,164.9236,244.1405,100.86,-0.999999,-0.0001434668,-0.001335012,-0.0005516153
-85.97,2.33,2.73,0.73,-7.61,7.21,-108.81,4.03,31.42,24.66,-1.78,-6.99,0.17,155.1765,330.2797,52.02427,-0.9997943,-0.004967838,0.004843007,0.01905898,164.9252,244.1413,100.8614,-0.999999,-0.0001574654,-0.001334246,-0.0005449532
-86.01,2.29,2.84,0.76,-7.74,7.15,-108.8,4.02,31.42,24.66,-1.78,-6.99,0.15,155.1777,330.2798,52.02326,-0.9997948,-0.004993285,0.004829628,0.019031,164.9271,244.1419,100.8609,-0.999999,-0.0001520535,-0.001342308,-0.0005600548
-87.62,2.48,4.61,1.18,-13.8,7.12,-108.8,4.01,31.41,24.66,-1.79,-6.98,0.15,155.2468,330.2905,52.13078,-0.999773,-0.006813594,0.004284232,0.01972946,164.9246,244.1414,100.8612,-0.9999989,-0.0001454509,-0.001353329,-0.0005706896
-89.6,2.4,1.49,1.49,-19.66,7.16,-108.8,4.01,31.41,24.65,-1.8,-6.98,0.15,155.229,331.0991,55.20004,-0.9986689,-0.05076572,-0.008142758,-0.004131814,164.9256,244.1433,100.8607,-0.9999989,-0.0001619678,-0.001371741,-0.0005658303
-90.85,2.4,-1.98,1.64,-23.56,7.38,-108.81,4.02,31.42,24.65,-1.8,-6.98,0.15,154.708,333.0607,57.26992,-0.9911582,-0.126817,0.01172414,0.03722324,164.9262,244.1415,100.8613,-0.9999989,-0.0001609534,-0.001376971,-0.0005763645
-91.56,2.19,-4.3,1.77,-26.05,7.37,-108.8,4.03,31.43,24.64,-1.79,-6.98,0.15,154.6978,333.6217,59.13888,-0.9862023,-0.1601388,0.005916938,0.04154087,164.9275,244.141,100.8622,-0.999999,-0.0001544004,-0.001324074,-0.0005255411
-92.23,2,-5.41,1.99,-29.27,6.89,-108.8,4.03,31.44,24.64,-1.8,-6.98,0.15,154.5869,333.8876,60.29333,-0.9824152,-0.1825117,0.0002934192,0.03936729,164.9277,244.1416,100.8637,-0.999999,-0.0001539455,-0.001311227,-0.0005437117
-93.47,2.2,-6.48,2.24,-33.79,6.96,-108.82,4.02,31.46,24.64,-1.78,-6.97,0.15,154.7079,333.9167,61.95916,-0.9765363,-0.2112011,-0.0009864436,0.04207069,164.9304,244.1417,100.8635,-0.9999992,-0.000153803,-0.001245977,-0.0004870075
-94.63,1.89,-9.07,2.66,-38.31,6.92,-108.82,4.02,31.46,24.63,-1.8,-6.97,0.17,154.6507,334.5766,64.06368,-0.9697369,-0.2383287,-0.009692799,0.05211391,164.93,244.1415,100.867,-0.9999992,-0.0001616925,-0.001232644,-0.0004938011
-94.71,1.86,-11.71,2.66,-38.35,6.93,-108.82,4.02,31.45,24.62,-1.8,-6.98,0.15,154.6268,334.624,66.08118,-0.9611279,-0.2710905,-0.01213923,0.0509477,164.9301,244.1388,100.8646,-0.9999992,-0.0001492682,-0.001252718,-0.000500355
-94.67,1.84,-12.25,2.66,-38.37,6.94,-108.83,4.04,31.46,24.61,-1.81,-6.97,0.15,154.6225,334.6303,66.09032,-0.9610981,-0.2711941,-0.0122138,0.05094262,164.9301,244.1405,100.8654,-0.9999991,-0.0001509806,-0.001264645,-0.0004805492
-94.61,1.83,-12.36,2.67,-38.38,6.95,-108.84,4.03,31.47,24.61,-1.8,-6.97,0.15,154.4136,334.252,66.21632,-0.9582652,-0.2834278,-0.01188359,0.0354302,164.9315,244.1403,100.8647,-0.9999992,-0.0001569859,-0.001230996,-0.0004630567
-93.37,1.99,-13.76,2.4,-33.99,6.9,-108.84,4.02,31.48,24.61,-1.79,-6.98,0.17,154.4138,334.2509,66.22169,-0.958253,-0.2834622,-0.01185811,0.03549458,164.9302,244.1402,100.8633,-0.999999,-0.0001455239,-0.001268348,-0.000522135
-92.62,2.22,-11.64,2.18,-30.95,7.23,-108.85,4.03,31.47,24.6,-1.78,-6.98,0.17,154.5259,334.1854,63.85416,-0.9686917,-0.2450286,-0.006993325,0.03935239,164.9314,244.1425,100.8623,-0.9999992,-0.0001631749,-0.00120947,-0.0004721362
-91.99,2.15,-10.18,1.99,-28.69,7.28,-108.85,4.03,31.45,24.59,-1.79,-6.98,0.15,154.4172,334.1623,62.41668,-0.9744702,-0.2217197,-0.004393903,0.03505798,164.9317,244.1424,100.8631,-0.9999992,-0.0001526251,-0.001196143,-0.0004519237
-91.24,2.19,-9.29,1.75,-25.81,7.29,-108.87,4.03,31.45,24.58,-1.78,-6.98,0.17,154.5595,334.0107,61.28618,-0.978501,-0.2027565,-0.001794679,0.0377145,164.9318,244.1413,100.8624,-0.9999991,-0.0001569504,-0.001236228,-0.0004963016
-90.05,2.27,-8.49,1.45,-21.18,7.23,-108.86,4.02,31.44,24.58,-1.78,-6.98,0.15,154.6813,333.7916,59.8421,-0.9832994,-0.1770845,0.003880498,0.04181418,164.9328,244.1434,100.8629,-0.9999992,-0.0001430075,-0.001246147,-0.0004728737
-88.5,2.44,-6.75,1.09,-15.44,7.08,-108.87,4.02,31.44,24.58,-1.79,-6.97,0.17,154.5921,333.1396,57.37266,-0.9905024,-0.1325862,0.009296801,0.03520862,164.9315,244.1412,100.8634,-0.9999992,-0.0001591365,-0.001219456,-0.0004694678
-86.64,2.52,-4.47,0.51,-9.22,7.1,-108.88,4.02,31.46,24.58,-1.8,-6.97,0.15,155.2537,331.1064,55.31483,-0.9983049,-0.05704378,-0.01027048,-0.005279466,164.9317,244.1428,100.8633,-0.999999,-0.000150164,-0.001280189,-0.0005340459
-84.92,2.54,-0.7,-0.07,-3.05,7.16,-108.88,4.02,31.45,24.57,-1.8,-6.97,0.17,155.4554,330.1393,52.31785,-0.9999284,-0.01050811,0.004469967,0.003581972,164.9305,244.1445,100.8628,-0.9999991,-0.0001682889,-0.001254652,-0.0004767736
-83.24,2.49,2.71,-0.45,0.7,7.28,-108.88,4.02,31.42,24.56,-1.81,-6.98,0.15,155.3551,329.2847,49.02085,-0.9987277,0.02421244,0.0315271,0.03102745,164.9311,244.1442,100.8644,-0.9999991,-0.0001679291,-0.001260843,-0.0004944356
-81.66,2.08,5.78,-0.86,4.14,7.27,-108.89,4.02,31.44,24.55,-1.81,-6.96,0.15,155.4717,327.6201,46.50938,-0.9959627,0.07221491,0.04229371,0.0324754,164.9271,244.1453,100.8608,-0.999999,-0.0001478827,-0.001326759,-0.0005214139
-80.6,1.92,10.01,-1.21,6.37,7.28,-108.9,4.02,31.44,24.55,-1.8,-6.97,0.17,155.6804,325.7733,44.22598,-0.9908987,0.1186525,0.05157423,0.03716946,164.9309,244.144,100.864,-0.999999,-0.0001454197,-0.001307461,-0.0005504582
-80.37,1.83,12.09,-1.46,6.32,7.28,-108.92,4.02,31.46,24.54,-1.8,-6.97,0.15,155.7177,324.766,43.19674,-0.9872084,0.1435134,0.05658708,0.0402694,164.9297,244.1451,100.8643,-0.9999991,-0.0001475676,-0.001285889,-0.0005266571
-80.29,1.81,12.66,-1.72,6.35,7.28,-108.92,4.02,31.45,24.53,-1.79,-6.96,0.15,155.7604,324.6534,43.03285,-0.9866169,0.1471508,0.05712171,0.04087676,164.9277,244.1423,100.8646,-0.9999991,-0.0001482123,-0.001263794,-0.0004997256
-80.24,1.8,12.87,-1.99,6.4,7.27,-108.94,4.02,31.43,24.53,-1.79,-6.96,0.15,155.7203,324.5794,42.95158,-0.986424,0.1486665,0.0569816,0.04023912,164.9303,244.1439,100.8615,-0.9999992,-0.0001529468,-0.001250004,-0.0005022758
-80.2,1.8,12.97,-2.27,6.47,7.27,-108.95,4.02,31.44,24.53,-1.8,-6.96,0.17,155.74,324.5312,42.89469,-0.9864886,0.1492735,0.055075,0.03904379,164.9297,244.1454,100.8624,-0.999999,-0.0001621602,-0.001264357,-0.0005070152
-80.18,1.78,13.04,-2.54,6.54,7.27,-108.97,4.01,31.44,24.52,-1.79,-6.96,0.15,155.7302,324.4367,42.87444,-0.9865717,0.1491753,0.05543901,0.03673939,164.9285,244.144,100.8624,-0.9999991,-0.000146867,-0.001261391,-0.0004885486
-80.16,1.78,13.09,-2.82,6.61,7.26,-108.98,4.03,31.44,24.51,-1.79,-6.96,0.15,155.7316,324.4155,42.85587,-0.9865096,0.1495789,0.05544252,0.03675735,164.9299,244.1433,100.8639,-0.999999,-0.0001400589,-0.001283102,-0.0005242408
-80.19,1.83,13.42,-3.06,6.36,7.28,-108.99,4.02,31.46,24.5,-1.79,-6.97,0.15,155.8188,324.3766,42.80824,-0.9859229,0.1520994,0.05671703,0.04006328,164.9271,244.1419,100.8638,-0.9999992,-0.0001344745,-0.001252468,-0.0005066582
-81.11,2.04,14.63,-2.91,1.82,7.21,-109.01,4.03,31.43,24.5,-1.79,-6.98,0.17,155.784,324.5907,42.9186,-0.9865229,0.148292,0.05670393,0.03958531,164.9288,244.1412,100.8633,-0.999999,-0.0001331825,-0.001282805,-0.0005294976
-82.76,2.21,13.49,-2.63,-4.86,7.19,-109.02,4.03,31.44,24.49,-1.8,-6.97,0.15,155.7972,326.1246,44.60989,-0.9917417,0.1104901,0.05332099,0.03737888,164.9274,244.1442,100.8627,-0.999999,-0.0001398439,-0.001292277,-0.0005276477
-84.98,2.56,10.82,-2.34,-11.73,6.99,-109.02,4.03,31.44,24.48,-1.8,-6.96,0.17,155.5887,328.1506,47.25842,-0.9972115,0.05639624,0.03853777,0.03006147,164.9265,244.143,100.862,-0.9999991,-0.0001621723,-0.001254919,-0.0005143476
-87.11,2.47,6.75,-2.23,-18.62,6.93,-109.04,4.04,31.44,24.48,-1.79,-6.97,0.17,155.2882,330.0329,50.61141,-0.9994134,0.005873874,0.01400602,0.03069519,164.9268,244.1412,100.8617,-0.9999991,-0.0001419062,-0.001278618,-0.0005195353
-88.77,2.54,2.78,-2.24,-24.73,6.87,-109.05,4.04,31.42,24.46,-1.8,-6.97,0.17,155.3106,330.7608,53.95773,-0.9992917,-0.03699098,-0.006439525,-0.002524616,164.9285,244.1434,100.8628,-0.9999991,-0.0001537757,-0.00125168,-0.0004682568
-90.08,2.53,-0.92,-2.41,-29.25,7.03,-109.04,4.03,31.43,24.46,-1.81,-6.97,0.15,155.7944,331.7498,56.56121,-0.9955804,-0.09122413,0.02061188,-0.008548706,164.9291,244.1405,100.8629,-0.9999992,-0.0001505203,-0.00122085,-0.0004504442
-90.88,2.32,-3.66,-2.69,-32.13,7.06,-109.06,4.03,31.43,24.45,-1.81,-6.97,0.17,154.4907,333.4392,58.27324,-0.9883104,-0.1481512,0.006090626,0.03545023,164.9303,244.141,100.8642,-0.9999992,-0.0001499137,-0.0012042,-0.0004603
-91.51,2.07,-5.13,-3.04,-35.02,6.73,-109.06,4.03,31.44,24.45,-1.8,-6.97,0.17,154.6454,333.8192,59.76763,-0.9837125,-0.1748482,0.0006683424,0.04168393,164.9305,244.1408,100.8641,-0.9999992,-0.0001515703,-0.001227066,-0.0004714325
-92.45,2.15,-6.19,-3.46,-38.97,6.43,-109.06,4.04,31.45,24.45,-1.81,-6.97,0.15,154.7535,333.9928,61.23991,-0.9788274,-0.2001063,-0.002875417,0.04296578,164.9281,244.1403,100.8631,-0.9999992,-0.0001447997,-0.001220484,-0.0004553336
-93.84,2.01,-7.77,-3.9,-42.94,6.51,-109.06,4.04,31.45,24.44,-1.81,-6.98,0.17,154.6708,334.0675,63.2261,-0.9709559,-0.2360181,-0.008759107,0.03825518,164.9292,244.1415,100.8638,-0.9999991,-0.0001447074,-0.001234098,-0.0004751515
-93.92,1.98,-11.11,-3.99,-36.84,6.71,-109.07,4.03,31.45,24.45,-1.79,-6.98,0.15,154.6533,334.5678,65.43354,-0.9632651,-0.2626898,-0.01561738,0.05357877,164.9302,244.1415,100.8649,-0.9999991,-0.0001620207,-0.001237342,-0.0004775926
-93.9,1.98,-11.76,-3.81,-34.07,6.81,-109.07,4.02,31.45,24.44,-1.8,-6.98,0.15,154.6749,334.5606,65.46022,-0.963202,-0.2629956,-0.01544807,0.0532588,164.9264,244.1356,100.8577,-0.9999992,-0.0001872009,-0.001228199,-0.0004253988
-92.96,2.03,-13.28,-3.4,-29.78,6.78,-109.08,4.03,31.45,24.43,-1.81,-6.99,0.17,154.696,334.5584,65.51505,-0.962913,-0.2643923,-0.01404246,0.05194405,164.9279,244.1394,100.8634,-0.9999992,-0.0001526726,-0.001252738,-0.0005033238
-92.16,2.34,-11.66,-3.09,-25.82,7.14,-109.08,4.03,31.44,24.43,-1.8,-6.97,0.15,154.6877,334.135,63.86381,-0.9684333,-0.2458361,-0.006447413,0.04074335,164.9301,244.1405,100.8628,-0.9999992,-0.0001353702,-0.00122928,-0.0004538223
-91.59,2.22,-10.14,-2.8,-23.4,7.23,-109.09,4.03,31.43,24.43,-1.81,-6.97,0.15,154.8267,334.4047,62.18208,-0.9765792,-0.2081363,-0.002587833,0.05445866,164.9308,244.1406,100.8634,-0.9999992,-0.0001454969,-0.001244431,-0.0004620825
-90.88,2.25,-9.25,-2.5,-20.58,7.22,-109.1,4.02,31.43,24.43,-1.8,-6.97,0.17,154.8959,334.3675,61.06096,-0.9801718,-0.1900156,-0.001213729,0.05617715,164.9288,244.1405,100.8643,-0.9999992,-0.0001435863,-0.001215971,-0.0004593236
-89.67,2.35,-8.54,-2.26,-16.02,7.14,-109.11,4.02,31.45,24.43,-1.81,-6.96,0.15,154.6996,333.7466,59.78463,-0.9831603,-0.1777468,0.0001711562,0.04244913,164.9304,244.1418,100.8626,-0.9999992,-0.0001442643,-0.001212315,-0.0004417744
-88.11,2.53,-6.86,-2.1,-10.17,7.01,-109.13,4.03,31.45,24.42,-1.81,-6.96,0.17,154.7155,333.0349,57.38174,-0.9901414,-0.1340546,0.0103972,0.03926098,164.9287,244.1411,100.863,-0.9999991,-0.0001474108,-0.001238553,-0.0004885323
-86.38,2.55,-4.7,-2.25,-3.88,7.03,-109.14,4.04,31.45,24.43,-1.81,-6.96,0.15,155.3094,331.0696,55.25311,-0.9982152,-0.05836964,-0.0115899,-0.00501181,164.9294,244.1418,100.8642,-0.9999992,-0.0001532245,-0.001250807,-0.0004872481
-84.32,2.54,-1.14,-2.42,2.49,7,-109.16,4.03,31.45,24.43,-1.8,-6.98,0.15,155.4511,330.0978,52.2389,-0.9999329,-0.01045823,0.002994854,0.003985022,164.9283,244.1402,100.8615,-0.9999991,-0.0001505383,-0.001251813,-0.0004861966
-82.56,2.53,2.6,-2.47,6.15,7.13,-109.16,4.03,31.47,24.43,-1.8,-6.98,0.17,155.4462,329.1745,48.85122,-0.998791,0.02347767,0.031613,0.02943013,164.9277,244.1406,100.8615,-0.9999991,-0.0001476123,-0.001257289,-0.0004580612
-80.94,2.11,5.88,-2.53,6.61,7.12,-109.17,4.02,31.46,24.43,-1.8,-6.98,0.15,155.5228,327.5116,46.39656,-0.9959707,0.07346056,0.04025074,0.03203193,164.9254,244.1417,100.8614,-0.999999,-0.0001456325,-0.001327711,-0.0005333789
-79.52,1.72,8.87,-2.86,9.51,6.98,-109.18,4.03,31.43,24.44,-1.82,-6.97,0.15,155.767,325.6178,44.1002,-0.9903659,0.1220253,0.05375248,0.03736417,164.9272,244.1406,100.8614,-0.9999991,-0.0001399544,-0.001292293,-0.0005284522
-78.59,1.68,12.35,-3.19,11.49,6.8,-109.19,4.02,31.42,24.44,-1.8,-6.97,0.17,155.8982,323.7804,42.35484,-0.9838787,0.1637534,0.05818056,0.04222106,164.927,244.1414,100.8642,-0.999999,-0.0001531118,-0.001307358,-0.0006028034
-78.31,1.73,14.36,-3.42,11.47,6.77,-109.19,4.03,31.43,24.43,-1.81,-6.97,0.15,156.0194,322.7065,41.55822,-0.9791961,0.1884101,0.06038824,0.04505375,164.928,244.1419,100.8641,-0.9999991,-0.000147797,-0.001272239,-0.0005347752
-78.21,1.73,14.92,-3.67,11.49,6.77,-109.2,4.04,31.42,24.43,-1.8,-6.98,0.17,156.191,322.5236,41.4936,-0.9787087,0.190456,0.06128539,0.04582491,164.9275,244.142,100.8623,-0.9999992,-0.0001305217,-0.001267879,-0.0004979015
-78.14,1.72,15.12,-3.93,11.55,6.76,-109.22,4.03,31.44,24.43,-1.81,-6.99,0.17,156.1842,322.4332,41.47549,-0.9785258,0.192247,0.05962557,0.04442299,164.9301,244.1434,100.8659,-0.999999,-0.0001257485,-0.001322543,-0.0005519979
-78.17,1.82,15.66,-4.14,10.94,6.84,-109.23,4.04,31.44,24.44,-1.8,-6.97,0.17,156.1886,322.4167,41.33881,-0.9784143,0.1937896,0.05762659,0.04278168,164.9265,244.1426,100.8631,-0.999999,-0.0001533487,-0.001269804,-0.0005077033
-78.8,2.01,16.59,-4.09,7.25,7.04,-109.24,4.04,31.42,24.43,-1.82,-6.97,0.15,156.0041,322.619,42.4143,-0.9770074,0.2083301,0.02819331,0.03550188,164.9276,244.1405,100.8634,-0.9999991,-0.0001236704,-0.00126363,-0.0004969275
-80.34,2.13,15.86,-3.91,1.06,7.07,-109.27,4.03,31.43,24.43,-1.82,-6.98,0.15,155.9238,324.1781,42.68282,-0.9855478,0.1534666,0.05819484,0.04191757,164.9278,244.1424,100.8636,-0.999999,-0.0001382896,-0.001300774,-0.0005464159
-82.48,2.54,14.09,-3.63,-6.19,7.05,-109.28,4.03,31.44,24.42,-1.82,-6.97,0.15,155.8579,326.2943,44.79179,-0.9927905,0.1032956,0.04951479,0.03529021,164.9276,244.1417,100.8635,-0.9999991,-0.0001318109,-0.001295658,-0.0005065177
-84.71,2.55,10.29,-3.41,-13.03,6.92,-109.28,4.02,31.45,24.42,-1.81,-6.97,0.17,155.598,328.4828,47.70121,-0.9977533,0.04651922,0.03694745,0.03097501,164.9256,244.1422,100.862,-0.999999,-0.0001463869,-0.001279899,-0.0004944913
-86.71,2.56,5.93,-3.37,-19.91,6.86,-109.29,4.03,31.45,24.41,-1.8,-6.98,0.17,155.2547,330.1779,50.94075,-0.999355,-0.003652069,0.01412928,0.03281374,164.927,244.1416,100.8626,-0.9999991,-0.0001540505,-0.001273293,-0.0005031099
-88.28,2.57,2.08,-3.48,-25.78,6.8,-109.3,4.03,31.44,24.41,-1.81,-6.98,0.17,155.3467,330.8293,54.47287,-0.9990025,-0.04401399,-0.006591195,-0.003668446,164.9296,244.1416,100.8625,-0.9999991,-0.0001458203,-0.001257433,-0.0004851272
-89.02,2.49,-2.4,-3.76,-28.01,6.89,-109.31,4.03,31.43,24.39,-1.81,-6.97,0.17,154.5983,332.8717,56.37875,-0.9923041,-0.1174533,0.001560766,0.03917718,164.9281,244.1404,100.864,-0.9999992,-0.0001601391,-0.001248817,-0.0004939821
-89.1,2.43,-3.97,-4.1,-28.18,6.87,-109.32,4.03,31.42,24.38,-1.81,-6.98,0.15,154.748,333.132,57.39985,-0.9903499,-0.132394,0.00950761,0.03985791,164.9307,244.1435,100.8627,-0.9999992,-0.0001637728,-0.001228497,-0.0004946449
-89.53,3.2,-4.22,-4.4,-28.51,7.9,-109.33,4.03,31.42,24.38,-1.81,-6.97,0.15,154.9283,333.1895,57.64694,-0.9892321,-0.139342,0.00690049,0.04422868,164.9299,244.1422,100.8632,-0.9999992,-0.0001609793,-0.001236469,-0.0005073721
-90.67,2.96,-4.9,-5.05,-27.67,11.55,-109.33,4.03,31.42,24.38,-1.81,-6.97,0.15,154.1018,333.5671,57.80755,-0.9896291,-0.1397449,0.003916678,0.03301888,164.9309,244.1434,100.8633,-0.9999991,-0.0001542562,-0.001236666,-0.000480997
-91.44,1.69,-4.87,-5.65,-25.81,15.92,-109.35,4.03,31.43,24.37,-1.81,-6.97,0.15,152.0188,334.3609,57.40649,-0.9930843,-0.1162057,-0.01311954,0.01037822,164.9292,244.1423,100.8651,-0.9999992,-0.0001506707,-0.001242907,-0.0005128024
-92.13,-0.68,-4.01,-6.8,-24.15,19.63,-109.36,4.04,31.43,24.36,-1.81,-6.98,0.15,148.6403,334.7885,56.50703,-0.9915888,-0.1244751,-0.006777818,-0.0348097,164.9288,244.1412,100.8661,-0.9999991,-0.0001475644,-0.001237959,-0.0004551754
-92.27,-3.27,-3.11,-8.59,-23.86,20.06,-109.36,4.04,31.44,24.36,-1.81,-6.98,0.15,146.3386,335.0866,55.84451,-0.9919524,-0.1101968,-0.008929942,-0.06170464,164.9266,244.1419,100.8643,-0.9999991,-0.0001628101,-0.001290624,-0.0005064352
-92.29,-3.88,-2.86,-10.33,-23.8,20.12,-109.35,4.05,31.42,24.35,-1.8,-6.97,0.15,146.1324,335.1396,55.78446,-0.9918306,-0.1090251,-0.009901152,-0.06547967,164.9267,244.1429,100.8629,-0.999999,-0.000170989,-0.001293195,-0.000535954
-92.2,-4.16,-2.87,-12.07,-23.72,20.02,-109.37,4.05,31.43,24.34,-1.81,-6.98,0.15,146.1008,335.1489,55.79179,-0.9919594,-0.1081654,-0.008972386,-0.06508791,164.9272,244.1427,100.8629,-0.9999991,-0.0001583473,-0.001263183,-0.0004952659
