131.109,388.1008,48.05988,0.9997609,0.01066484,-0.01188521,-0.01493616,146.6134,339.2575,30.52597,-0.999898,-0.009509364,0.008832579,-0.005970888,149.9867,251.9506,79.80589,-0.9999153,-0.001923492,0.0119116,0.004877036
97.61,2.61,-7.21,-76.96,-13.39,4.06,38.82,3.66,21.5,-27.6,-9.83,-4.77,0.17,131.0934,388.095,48.0677,0.9997726,0.01073356,-0.01172553,-0.01421477,146.5982,339.2488,30.55476,-0.9998766,-0.01098221,0.008863172,-0.006903077,150.0149,251.9417,79.80025,-0.999917,-0.001930492,0.01184963,0.004672
97.62,2.61,-7.22,-76.97,-13.4,4.05,38.84,3.63,21.56,-27.59,-9.82,-4.89,0.17,131.1092,388.1027,48.06212,0.9997616,0.01068384,-0.01184477,-0.01491381,146.6067,339.2546,30.54018,-0.9998964,-0.009462123,0.009235243,-0.005692868,150.0168,251.9426,79.80058,-0.9999164,-0.001937571,0.01188917,0.004721406
97.63,2.62,-7.22,-76.99,-13.4,4.05,38.86,3.61,21.6,-27.59,-9.83,-4.94,0.17,131.0944,388.0949,48.06741,0.9997731,0.0107297,-0.01171701,-0.01419655,146.6154,339.2626,30.52553,-0.9998974,-0.009527829,0.008907968,-0.005937585,150.0167,251.9425,79.80144,-0.9999164,-0.001927309,0.01188469,0.004721955
97.65,2.62,-7.22,-77,-13.41,4.04,38.89,3.59,21.61,-27.57,-9.83,-4.96,0.17,131.1095,388.1023,48.06301,0.9997618,0.01067423,-0.01182536,-0.01492386,146.5892,339.2325,30.57289,-0.9998682,-0.01133315,0.009258164,-0.007047711,149.9873,251.9508,79.80611,-0.9999154,-0.001941828,0.01190539,0.004877725
97.67,2.62,-7.22,-77,-13.4,4.04,38.91,3.6,21.62,-27.56,-9.82,-4.99,0.17,131.1089,388.1017,48.06252,0.9997618,0.01070402,-0.01183684,-0.0148858,146.6236,339.2714,30.52279,-0.9999034,-0.009115719,0.008899325,-0.005559269,150.0182,251.9432,79.80021,-0.9999158,-0.001932952,0.0119177,0.004751082
97.68,2.63,-7.21,-77.01,-13.41,4.04,38.93,3.6,21.62,-27.56,-9.83,-4.98,0.17,131.1186,388.0877,48.04247,0.9997899,0.01013662,-0.01077106,-0.01419825,146.587,339.239,30.56132,-0.9998662,-0.01152935,0.008931685,-0.007415061,149.9782,251.9275,79.82165,-0.9999168,-0.002003149,0.01183616,0.004729298
97.68,2.63,-7.21,-77.02,-13.42,4.05,38.96,3.6,21.63,-27.56,-9.82,-4.99,0.17,131.0934,388.0926,48.06704,0.999773,0.01072408,-0.01173699,-0.01418579,146.5861,339.2304,30.57178,-0.9998675,-0.01138986,0.009236683,-0.00706618,150.0145,251.9376,79.79978,-0.9999155,-0.001919463,0.01193853,0.004769621
97.69,2.62,-7.22,-77.02,-13.42,4.04,38.99,3.59,21.62,-27.56,-9.83,-4.98,0.17,131.102,388.0977,48.06192,0.9997605,0.01074576,-0.01191595,-0.01488523,146.5892,339.2356,30.57247,-0.9998669,-0.01140049,0.009329448,-0.007020388,149.9841,251.9482,79.80537,-0.9999142,-0.001914246,0.01198034,0.004947804
97.67,2.62,-7.26,-77.03,-13.41,4.09,38.96,3.61,21.68,-27.56,-9.83,-4.94,0.17,131.1039,388.0955,48.06328,0.9997602,0.01075881,-0.01191723,-0.01489313,146.5843,339.2261,30.57425,-0.9998675,-0.01140651,0.009249195,-0.007035401,150.015,251.9354,79.80334,-0.9999155,-0.00192128,0.01195104,0.004758064
97.66,2.62,-7.26,-77.04,-13.41,4.12,38.95,3.61,21.7,-27.57,-9.82,-4.92,0.17,131.1051,388.0998,48.06413,0.9997618,0.01071926,-0.01190191,-0.01482915,146.5932,339.2367,30.55728,-0.9998662,-0.01153828,0.00894541,-0.007376731,150.0142,251.9361,79.80428,-0.9999156,-0.001932615,0.01193609,0.004759615
97.66,2.62,-7.27,-77.04,-13.4,4.11,38.94,3.61,21.71,-27.57,-9.82,-4.9,0.17,131.1053,388.0965,48.06396,0.9997612,0.01075353,-0.01190397,-0.01483891,146.627,339.2678,30.55964,-0.9999065,-0.008537639,0.009402411,-0.005081179,150.0136,251.9367,79.8041,-0.9999155,-0.001913519,0.01194302,0.004777808
97.65,2.62,-7.28,-77.04,-13.4,4.11,38.93,3.6,21.72,-27.58,-9.82,-4.89,0.17,131.1115,388.0789,48.04508,0.9997885,0.01022931,-0.01080553,-0.0142019,146.5929,339.2383,30.57122,-0.999878,-0.01080059,0.009239011,-0.00648386,150.0137,251.9355,79.80474,-0.9999146,-0.001901091,0.0120031,0.004830586
97.64,2.63,-7.27,-77.04,-13.4,4.12,38.93,3.6,21.73,-27.6,-9.83,-4.9,0.17,131.1176,388.0933,48.08307,0.9997531,0.0112755,-0.01149978,-0.01530847,146.6006,339.2554,30.53119,-0.9998963,-0.009582358,0.008933463,-0.005990288,150.0157,251.9361,79.8049,-0.9999148,-0.001901298,0.01199071,0.004820294
97.64,2.62,-7.27,-77.04,-13.4,4.12,38.91,3.6,21.73,-27.6,-9.83,-4.89,0.15,131.0969,388.0834,48.07568,0.9997671,0.01078137,-0.01217914,-0.01418282,146.5994,339.2501,30.54251,-0.9998973,-0.009411263,0.00922777,-0.005643649,150.0126,251.9367,79.80101,-0.9999154,-0.001891255,0.01195187,0.004783757
97.63,2.62,-7.27,-77.03,-13.4,4.11,38.89,3.6,21.73,-27.6,-9.83,-4.89,0.17,131.0878,388.0876,48.06864,0.999773,0.01075514,-0.01172147,-0.01417971,146.6155,339.2652,30.55028,-0.9999001,-0.009100859,0.009109745,-0.005832911,149.9826,251.9449,79.80673,-0.9999145,-0.00192048,0.01194666,0.004954151
97.62,2.62,-7.27,-77.04,-13.4,4.12,38.89,3.6,21.73,-27.61,-9.83,-4.89,0.17,131.1027,388.0962,48.06325,0.9997599,0.01076551,-0.0119303,-0.01489665,146.5852,339.2305,30.5731,-0.9998679,-0.01138201,0.009262251,-0.007002064,150.0145,251.9364,79.80059,-0.9999153,-0.001904252,0.01195604,0.004775189
97.62,2.62,-7.27,-77.04,-13.41,4.13,38.88,3.61,21.71,-27.61,-9.83,-4.89,0.17,131.0881,388.0887,48.06895,0.9997737,0.0107445,-0.01168827,-0.0141637,146.5821,339.2291,30.57362,-0.9998677,-0.01138635,0.009246626,-0.007025782,149.9825,251.945,79.80811,-0.9999151,-0.001903338,0.01192429,0.004917376
97.62,2.62,-7.27,-77.06,-13.41,4.13,38.89,3.62,21.7,-27.61,-9.83,-4.89,0.17,131.1033,388.0949,48.06399,0.999759,0.01078786,-0.01194408,-0.01493578,146.6027,339.2446,30.54991,-0.9998764,-0.01101047,0.008889347,-0.006856961,150.0134,251.9352,79.80193,-0.9999158,-0.001918263,0.01192252,0.004765586
97.61,2.62,-7.27,-77.07,-13.39,4.13,38.88,3.61,21.71,-27.61,-9.83,-4.89,0.17,131.1048,388.0961,48.06429,0.999761,0.01076065,-0.01190108,-0.01485226,146.5993,339.2423,30.56736,-0.9998783,-0.01076551,0.009228263,-0.006508634,150.015,251.9368,79.8033,-0.999916,-0.001902342,0.01191284,0.004750149
97.6,2.62,-7.27,-77.07,-13.39,4.14,38.87,3.61,21.7,-27.6,-9.83,-4.9,0.2,131.1028,388.0981,48.06489,0.9997619,0.0107354,-0.01185698,-0.01485026,146.5849,339.231,30.57274,-0.9998667,-0.01144126,0.009253551,-0.007072574,150.0135,251.9392,79.79909,-0.9999158,-0.0019303,0.01192169,0.00474247
97.6,2.62,-7.27,-77.08,-13.4,4.14,38.85,3.61,21.72,-27.6,-9.83,-4.89,0.17,131.1045,388.0969,48.06437,0.999759,0.01078151,-0.01193187,-0.01494749,146.6037,339.2514,30.542,-0.999897,-0.009428333,0.009251127,-0.005615519,149.9856,251.9476,79.80576,-0.9999154,-0.001926019,0.01190607,0.004886495
97.6,2.63,-7.27,-77.08,-13.39,4.14,38.85,3.61,21.73,-27.6,-9.83,-4.9,0.17,131.0894,388.089,48.07046,0.9997747,0.01071872,-0.01164652,-0.01414958,146.6012,339.2556,30.52979,-0.9998964,-0.009586814,0.008922418,-0.005976297,150.0127,251.9388,79.79981,-0.9999158,-0.001925078,0.01191424,0.004767759
97.6,2.62,-7.27,-77.09,-13.4,4.14,38.85,3.62,21.72,-27.6,-9.84,-4.89,0.17,131.1055,388.0988,48.06201,0.9997606,0.01076534,-0.01188749,-0.01489016,146.6038,339.2505,30.54081,-0.9998969,-0.009439995,0.009248078,-0.005613687,150.0137,251.9388,79.79621,-0.999916,-0.001923744,0.01191172,0.0047524
97.59,2.61,-7.28,-77.09,-13.41,4.14,38.85,3.62,21.71,-27.6,-9.84,-4.89,0.17,131.1057,388.0974,48.0631,0.9997591,0.01078743,-0.01190581,-0.01496102,146.6128,339.2597,30.52311,-0.9998975,-0.009551897,0.008868566,-0.005926644,150.0135,251.9379,79.80061,-0.9999164,-0.001935428,0.01187249,0.004748529
97.58,2.61,-7.26,-77.09,-13.41,4.14,38.84,3.61,21.69,-27.6,-9.83,-4.89,0.17,131.1186,388.0967,48.08297,0.9997523,0.01128753,-0.01148618,-0.01536915,146.5857,339.2333,30.56929,-0.9998672,-0.01141759,0.009248437,-0.007060032,150.0147,251.9395,79.7991,-0.9999166,-0.001928879,0.01187426,0.004724598
97.58,2.61,-7.26,-77.09,-13.41,4.13,38.84,3.62,21.68,-27.62,-9.83,-4.89,0.17,131.1041,388.0986,48.06368,0.9997593,0.01080751,-0.01193487,-0.01490719,146.6108,339.2598,30.5375,-0.9999026,-0.009087001,0.009194715,-0.005266283,150.0114,251.9392,79.79935,-0.9999171,-0.001942139,0.01183094,0.004699528
97.58,2.61,-7.27,-77.1,-13.41,4.14,38.85,3.61,21.67,-27.62,-9.84,-4.89,0.17,131.1046,388.0978,48.06236,0.9997608,0.01077906,-0.01189221,-0.01486302,146.6004,339.2519,30.54192,-0.9998968,-0.009481468,0.009189823,-0.005667828,150.0122,251.937,79.79839,-0.9999164,-0.001914804,0.01187696,0.004758117
97.57,2.61,-7.26,-77.1,-13.42,4.14,38.84,3.61,21.68,-27.63,-9.84,-4.89,0.17,131.0991,388.0869,48.07575,0.9997677,0.01079706,-0.01208834,-0.01421637,146.5838,339.2307,30.57058,-0.9998673,-0.01143575,0.00924422,-0.007026501,150.0126,251.9386,79.79935,-0.9999163,-0.001933877,0.01189233,0.004739682
97.57,2.62,-7.27,-77.1,-13.42,4.14,38.83,3.62,21.7,-27.63,-9.84,-4.89,0.17,131.0889,388.0896,48.07067,0.999774,0.01075715,-0.0116632,-0.01415239,146.5912,339.2363,30.57086,-0.9998662,-0.01146836,0.009332938,-0.007013656,150.0111,251.9383,79.79804,-0.9999164,-0.001937869,0.01188064,0.004726568
97.57,2.62,-7.26,-77.1,-13.4,4.14,38.83,3.61,21.7,-27.63,-9.84,-4.89,0.17,131.1173,388.0956,48.08332,0.9997523,0.01129284,-0.01147557,-0.01536858,146.6029,339.253,30.53995,-0.9998971,-0.009451989,0.009211099,-0.005638465,150.0126,251.9401,79.79713,-0.9999168,-0.001925435,0.01185297,0.004720943
97.57,2.62,-7.27,-77.1,-13.41,4.13,38.82,3.61,21.71,-27.63,-9.84,-4.88,0.17,131.0882,388.0883,48.07082,0.999771,0.01084387,-0.01175323,-0.01422617,146.6014,339.2513,30.53861,-0.9998971,-0.009462561,0.009194834,-0.005636786,150.0114,251.9394,79.79702,-0.9999169,-0.001936952,0.01185359,0.004703592
97.56,2.62,-7.27,-77.1,-13.41,4.13,38.83,3.61,21.72,-27.64,-9.83,-4.88,0.17,131.0883,388.0905,48.07178,0.9997727,0.01078176,-0.01170067,-0.01420022,146.5825,339.2371,30.55835,-0.9998658,-0.01158191,0.00889821,-0.007425281,150.0109,251.94,79.79752,-0.9999171,-0.001931745,0.01184057,0.004700089
97.55,2.62,-7.27,-77.1,-13.4,4.14,38.83,3.61,21.73,-27.63,-9.83,-4.88,0.17,131.102,388.0895,48.09019,0.999763,0.0113437,-0.01134153,-0.01472407,146.6107,339.2604,30.52375,-0.9998978,-0.009529786,0.00890227,-0.005878691,150.0119,251.9376,79.79859,-0.9999164,-0.001924953,0.01188265,0.00472845
97.53,2.62,-7.27,-77.11,-13.41,4.13,38.83,3.61,21.73,-27.63,-9.84,-4.89,0.15,131.1158,388.0958,48.08538,0.9997519,0.01132723,-0.01148208,-0.0153643,146.6024,339.2536,30.5405,-0.9998969,-0.009461828,0.009237765,-0.005614002,150.0126,251.9392,79.79833,-0.9999166,-0.001931916,0.01186342,0.004726099
97.52,2.62,-7.27,-77.11,-13.41,4.14,38.83,3.6,21.73,-27.63,-9.84,-4.9,0.17,131.0878,388.0893,48.07156,0.9997717,0.01080929,-0.01172994,-0.01422235,146.601,339.2518,30.54019,-0.9998971,-0.009450436,0.009205663,-0.005647827,149.9843,251.9482,79.80236,-0.9999161,-0.001931664,0.01186467,0.004841002
97.5,2.62,-7.28,-77.11,-13.4,4.12,38.83,3.61,21.72,-27.63,-9.84,-4.9,0.17,131.1036,388.0986,48.06435,0.9997602,0.01080388,-0.01189841,-0.01488375,146.603,339.2531,30.54034,-0.9998974,-0.009411427,0.009250566,-0.00558323,150.0122,251.9395,79.79844,-0.9999169,-0.001941165,0.01185984,0.00469182
97.5,2.62,-7.27,-77.11,-13.4,4.13,38.83,3.6,21.73,-27.63,-9.84,-4.9,0.17,131.104,388.0981,48.06442,0.9997606,0.01079536,-0.01186606,-0.01488789,146.5832,339.2371,30.55908,-0.9998654,-0.01158921,0.008936587,-0.007426326,150.0134,251.9407,79.79503,-0.9999171,-0.001938574,0.01184528,0.004671459
97.5,2.61,-7.28,-77.12,-13.4,4.14,38.83,3.6,21.72,-27.64,-9.84,-4.89,0.17,131.0902,388.0909,48.07106,0.9997721,0.01079445,-0.01173067,-0.0142002,146.6016,339.2571,30.52757,-0.9998962,-0.009611964,0.008905344,-0.006004528,150.0117,251.9403,79.79676,-0.9999165,-0.001933816,0.01187255,0.004728524
97.49,2.61,-7.27,-77.12,-13.41,4.13,38.82,3.6,21.71,-27.64,-9.84,-4.89,0.17,131.089,388.0909,48.06971,0.9997704,0.01082738,-0.01176946,-0.01426531,146.6017,339.2576,30.52419,-0.9998958,-0.009649576,0.008900452,-0.006009803,150.0119,251.9403,79.79543,-0.9999168,-0.001947405,0.01185144,0.004716533
97.49,2.62,-7.26,-77.11,-13.4,4.13,38.82,3.6,21.71,-27.64,-9.84,-4.89,0.17,131.0863,388.0902,48.07161,0.999773,0.01078169,-0.01170607,-0.01417418,146.5985,339.2584,30.52859,-0.9998966,-0.009600309,0.008882864,-0.005995592,149.983,251.9488,79.80544,-0.9999158,-0.001948248,0.01187127,0.004871372
97.49,2.62,-7.27,-77.12,-13.4,4.12,38.81,3.6,21.73,-27.65,-9.84,-4.89,0.17,131.1026,388.0996,48.06479,0.9997584,0.01083181,-0.01192817,-0.01495469,146.6017,339.2585,30.52804,-0.9998967,-0.009584395,0.008896777,-0.005969743,150.0124,251.9409,79.79762,-0.9999167,-0.001957319,0.01186268,0.00471762
97.49,2.62,-7.27,-77.12,-13.42,4.13,38.8,3.61,21.73,-27.64,-9.84,-4.9,0.17,131.1022,388.0889,48.09003,0.9997643,0.01133529,-0.01132303,-0.01465607,146.6035,339.2534,30.54015,-0.9998972,-0.009436603,0.009198398,-0.005648478,150.0108,251.9419,79.79663,-0.999917,-0.00193814,0.01184319,0.004690175
97.48,2.62,-7.27,-77.12,-13.43,4.13,38.81,3.61,21.73,-27.64,-9.84,-4.89,0.15,131.1159,388.096,48.08266,0.9997528,0.01129858,-0.01147279,-0.01533954,146.6081,339.2658,30.52324,-0.9999022,-0.009242286,0.008858696,-0.005642198,150.0113,251.9395,79.79588,-0.9999163,-0.001937649,0.01188503,0.004744996
97.46,2.62,-7.27,-77.12,-13.43,4.13,38.8,3.6,21.72,-27.66,-9.85,-4.9,0.17,131.1001,388.0894,48.09121,0.9997647,0.01132869,-0.01132474,-0.01462748,146.5902,339.2476,30.54002,-0.9998639,-0.01175474,0.008574821,-0.007776155,150.0111,251.9424,79.79469,-0.9999169,-0.001925193,0.01185291,0.004706653
97.45,2.62,-7.27,-77.12,-13.42,4.13,38.79,3.62,21.73,-27.66,-9.84,-4.9,0.17,131.0889,388.0935,48.07185,0.9997717,0.01083094,-0.01174296,-0.01419129,146.5828,339.2394,30.55644,-0.9998651,-0.01161216,0.008908868,-0.007456002,150.0107,251.9412,79.7981,-0.9999169,-0.0019279,0.0118432,0.004722938
97.44,2.62,-7.27,-77.12,-13.41,4.14,38.81,3.61,21.72,-27.67,-9.84,-4.9,0.17,131.0882,388.0923,48.07266,0.9997732,0.01076517,-0.01169031,-0.01418383,146.5829,339.2394,30.55698,-0.9998651,-0.01164324,0.008876586,-0.007464061,150.0134,251.9411,79.796,-0.9999164,-0.001932763,0.01187613,0.00472772
97.44,2.62,-7.27,-77.12,-13.4,4.14,38.81,3.61,21.73,-27.67,-9.85,-4.89,0.17,131.1019,388.0903,48.09084,0.999764,0.01134705,-0.01132403,-0.01466307,146.6039,339.253,30.54006,-0.9998972,-0.009438718,0.009220018,-0.005623382,150.0131,251.9418,79.79552,-0.9999167,-0.001936689,0.01186608,0.004722859
97.43,2.61,-7.27,-77.12,-13.4,4.14,38.81,3.61,21.73,-27.68,-9.83,-4.9,0.17,131.0918,388.0921,48.07054,0.9997714,0.01082393,-0.0117185,-0.01423586,146.6046,339.2544,30.53963,-0.9998968,-0.009464251,0.009231451,-0.005629919,150.0123,251.9414,79.79434,-0.9999167,-0.001949373,0.01185548,0.004717253
97.43,2.62,-7.27,-77.13,-13.39,4.13,38.8,3.61,21.73,-27.69,-9.83,-4.9,0.17,131.1032,388.0902,48.09111,0.9997638,0.01134183,-0.01136259,-0.01464525,146.5963,339.2425,30.56409,-0.9998774,-0.01087285,0.009170561,-0.006552364,150.0129,251.9416,79.79646,-0.9999167,-0.001937328,0.01186239,0.004714107
97.41,2.62,-7.27,-77.14,-13.4,4.15,38.8,3.61,21.74,-27.7,-9.83,-4.9,0.17,131.1033,388.0894,48.09076,0.9997639,0.01132364,-0.0113475,-0.01466659,146.6034,339.2538,30.53922,-0.9998972,-0.009440678,0.009206085,-0.005640537,150.0129,251.9407,79.79672,-0.9999167,-0.001936482,0.01186706,0.004703685
97.4,2.62,-7.26,-77.14,-13.4,4.13,38.8,3.61,21.73,-27.7,-9.83,-4.9,0.17,131.1161,388.099,48.08494,0.9997531,0.01130779,-0.01145967,-0.01531991,146.5837,339.2403,30.55854,-0.9998652,-0.01160393,0.008929704,-0.007433325,150.0127,251.9426,79.79538,-0.9999166,-0.001947558,0.0118751,0.004712521
97.4,2.62,-7.27,-77.15,-13.41,4.14,38.8,3.61,21.74,-27.71,-9.84,-4.9,0.17,131.1028,388.0904,48.09124,0.9997634,0.01135533,-0.01134556,-0.01468538,146.6026,339.2607,30.52859,-0.9998961,-0.00961149,0.008938592,-0.005955992,150.0143,251.942,79.79778,-0.9999169,-0.00193979,0.01184817,0.004700821
97.39,2.62,-7.27,-77.14,-13.42,4.13,38.79,3.61,21.72,-27.72,-9.84,-4.89,0.15,131.0896,388.0927,48.07257,0.9997725,0.01081188,-0.01172153,-0.01417106,146.5836,339.2334,30.5708,-0.9998671,-0.01142445,0.009224605,-0.007090773,150.0121,251.9408,79.79869,-0.999917,-0.001967594,0.01183564,0.004702334
97.37,2.62,-7.27,-77.13,-13.41,4.13,38.78,3.61,21.71,-27.71,-9.84,-4.9,0.17,131.1037,388.0905,48.09129,0.9997658,0.01130144,-0.0112791,-0.01460699,146.6041,339.2552,30.53993,-0.9998978,-0.009413467,0.009182759,-0.005605123,150.0135,251.9418,79.79851,-0.9999167,-0.001931273,0.01186703,0.004722709
97.37,2.62,-7.27,-77.13,-13.41,4.12,38.77,3.6,21.72,-27.71,-9.83,-4.89,0.17,131.0909,388.0936,48.07335,0.999772,0.01083622,-0.01172145,-0.01419191,146.6041,339.2553,30.54058,-0.9998972,-0.009439044,0.009213163,-0.005627397,150.0134,251.9431,79.79795,-0.9999164,-0.001922236,0.01188077,0.004738503
97.37,2.63,-7.27,-77.15,-13.41,4.13,38.75,3.6,21.72,-27.72,-9.83,-4.89,0.17,131.0901,388.0928,48.07225,0.9997712,0.0108525,-0.01173979,-0.01421481,146.5826,339.2391,30.55673,-0.9998652,-0.01161639,0.008881185,-0.007470921,150.0133,251.9406,79.79756,-0.9999163,-0.00194023,0.01188478,0.004728997
97.37,2.62,-7.27,-77.16,-13.42,4.14,38.73,3.61,21.72,-27.71,-9.83,-4.9,0.17,131.0896,388.0932,48.07307,0.999773,0.01081206,-0.01168415,-0.0141587,146.6037,339.2538,30.54034,-0.9998973,-0.009436168,0.009197758,-0.005646205,150.0122,251.9417,79.79829,-0.999917,-0.001944855,0.01184029,0.004699525
97.37,2.62,-7.27,-77.16,-13.42,4.12,38.72,3.6,21.73,-27.72,-9.83,-4.89,0.15,131.1001,388.09,48.09275,0.9997645,0.01136256,-0.01128503,-0.01464489,146.583,339.2391,30.55878,-0.9998657,-0.01157939,0.008918417,-0.007418974,150.0126,251.9429,79.79713,-0.9999163,-0.001933469,0.0118932,0.004722277
97.37,2.63,-7.27,-77.16,-13.42,4.12,38.7,3.61,21.72,-27.72,-9.83,-4.89,0.17,131.1015,388.091,48.09314,0.9997644,0.01136187,-0.01131116,-0.01462976,146.5867,339.2353,30.57039,-0.9998674,-0.01140661,0.009257984,-0.007035695,150.0124,251.9428,79.79985,-0.9999167,-0.00193288,0.01186373,0.004721317
97.37,2.64,-7.27,-77.17,-13.41,4.13,38.69,3.6,21.72,-27.72,-9.83,-4.89,0.15,131.1025,388.0901,48.09231,0.9997641,0.01135155,-0.01132142,-0.01464947,146.584,339.2327,30.57189,-0.9998676,-0.01141234,0.009228291,-0.007027766,150.0108,251.942,79.79811,-0.9999164,-0.001937351,0.01187129,0.004736245
97.36,2.62,-7.28,-77.17,-13.41,4.12,38.69,3.6,21.72,-27.72,-9.83,-4.89,0.17,131.1013,388.0901,48.09372,0.9997651,0.01135375,-0.01132601,-0.01458635,146.5876,339.2377,30.57244,-0.9998681,-0.01137359,0.009189305,-0.007084573,150.0141,251.9426,79.79932,-0.9999165,-0.001926558,0.01187161,0.004732717
